*****Sonar Placement GA Expirement*****
Start Time: 2018-01-01 09:46:34.100040
Rand_seed:2
End Time: 2018-01-01 23:53:18.001348
Running Time: 14:06:35.190401
Population size:30
Generation Count:25
Mutation Probability:0.15
Cross Over Probability:0.25
***** Constraints *****
Max Number of Sensors: 10
X Position: [0, 100]
Y Position: [0, 100]
Z Orient: [-90, 90]
***** Enviroment Factors *****
Sensor Knockout: True
Sensor Knockout Type: complete
Max Sim Time: 270
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, S2_P_X, S2_P_Y, S2_O, S3_P_X, S3_P_Y, S3_O, S4_P_X, S4_P_Y, S4_O, S5_P_X, S5_P_Y, S5_O, S6_P_X, S6_P_Y, S6_O, S7_P_X, S7_P_Y, S7_O, S8_P_X, S8_P_Y, S8_O, S9_P_X, S9_P_Y, S9_O, S10_P_X, S10_P_Y, S10_O, Raw Fitness
3, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
3, 9, 11.9205557519, 6, 0.206, -0.12, -39, 0.028, -0.102, -53, 0.221, 0.101, 44, 0.206, 0.121, 39, 0.028, 0.102, 53, 0.221, -0.1, -44,  , , ,  , , ,  , , ,  , , , 
3, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 55, 11.2990786347, 6, 0.24, -0.118, -31, 0.028, -0.102, 59, 0.221, 0.101, 44, 0.24, 0.119, 31, 0.028, 0.102, -59, 0.221, -0.1, -44,  , , ,  , , ,  , , ,  , , , 
3, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
3, 16, 12.3640802442, 4, 0.152, -0.131, -46, 0.016, 0.143, 58, 0.152, 0.131, 46, 0.016, -0.142, -58,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
3, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
4, 50, 15.6899846422, 4, 0.188, -0.119, -43, 0.237, -0.105, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
4, 35, 11.9101638321, 6, 0.204, -0.108, -30, 0.24, 0.133, 61, 0.205, -0.118, -39, 0.204, 0.109, 30, 0.24, -0.133, -61, 0.205, 0.119, 39,  , , ,  , , ,  , , ,  , , , 
4, 25, 11.7447626196, 6, 0.204, -0.108, -30, 0.24, 0.133, 61, 0.205, -0.118, -39, 0.204, 0.109, 30, 0.24, -0.133, -61, 0.205, 0.119, 39,  , , ,  , , ,  , , ,  , , , 
4, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
4, 2, 12.2738143294, 6, 0.046, -0.149, -56, 0.102, 0.15, 56, 0.18, 0.14, 53, 0.046, 0.149, 56, 0.102, -0.15, -56, 0.18, -0.14, -53,  , , ,  , , ,  , , ,  , , , 
4, 9, 11.9205557519, 6, 0.206, -0.12, -39, 0.028, -0.102, -53, 0.221, 0.101, 44, 0.206, 0.121, 39, 0.028, 0.102, 53, 0.221, -0.1, -44,  , , ,  , , ,  , , ,  , , , 
4, 25, 11.7447626196, 6, 0.204, -0.108, -30, 0.24, 0.133, 61, 0.205, -0.118, -39, 0.204, 0.109, 30, 0.24, -0.133, -61, 0.205, 0.119, 39,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 16, 12.3640802442, 4, 0.152, -0.131, -46, 0.016, 0.143, 58, 0.152, 0.131, 46, 0.016, -0.142, -58,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 50, 15.6899846422, 4, 0.188, -0.119, -43, 0.237, -0.105, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 16, 12.3640802442, 4, 0.152, -0.131, -46, 0.016, 0.143, 58, 0.152, 0.131, 46, 0.016, -0.142, -58,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 2, 12.2738143294, 6, 0.046, -0.149, -56, 0.102, 0.15, 56, 0.18, 0.14, 53, 0.046, 0.149, 56, 0.102, -0.15, -56, 0.18, -0.14, -53,  , , ,  , , ,  , , ,  , , , 
4, 16, 12.3640802442, 4, 0.152, -0.131, -46, 0.016, 0.143, 58, 0.152, 0.131, 46, 0.016, -0.142, -58,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 60, 11.9681286624, 6, 0.188, -0.119, -43, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.188, 0.119, 43, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 50, 15.6899846422, 4, 0.188, -0.119, -43, 0.237, -0.105, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 61, 9.35802124242, 4, 0.188, -0.119, -43, 0.237, -0.105, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
4, 9, 11.9205557519, 6, 0.206, -0.12, -39, 0.028, -0.102, -53, 0.221, 0.101, 44, 0.206, 0.121, 39, 0.028, 0.102, 53, 0.221, -0.1, -44,  , , ,  , , ,  , , ,  , , , 
4, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 67, 15.577602638, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
5, 2, 12.2738143294, 6, 0.046, -0.149, -56, 0.102, 0.15, 56, 0.18, 0.14, 53, 0.046, 0.149, 56, 0.102, -0.15, -56, 0.18, -0.14, -53,  , , ,  , , ,  , , ,  , , , 
5, 2, 12.2738143294, 6, 0.046, -0.149, -56, 0.102, 0.15, 56, 0.18, 0.14, 53, 0.046, 0.149, 56, 0.102, -0.15, -56, 0.18, -0.14, -53,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 16, 12.3640802442, 4, 0.152, -0.131, -46, 0.016, 0.143, 58, 0.152, 0.131, 46, 0.016, -0.142, -58,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 72, 8.85241380715, 4, 0.188, -0.119, -43, 0.016, 0.143, 58, 0.188, 0.119, 43, 0.016, -0.142, -58,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 35, 11.9101638321, 6, 0.204, -0.108, -30, 0.24, 0.133, 61, 0.205, -0.118, -39, 0.204, 0.109, 30, 0.24, -0.133, -61, 0.205, 0.119, 39,  , , ,  , , ,  , , ,  , , , 
5, 60, 11.9681286624, 6, 0.188, -0.119, -43, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.188, 0.119, 43, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 2, 12.2738143294, 6, 0.046, -0.149, -56, 0.102, 0.15, 56, 0.18, 0.14, 53, 0.046, 0.149, 56, 0.102, -0.15, -56, 0.18, -0.14, -53,  , , ,  , , ,  , , ,  , , , 
5, 35, 11.9101638321, 6, 0.204, -0.108, -30, 0.24, 0.133, 61, 0.205, -0.118, -39, 0.204, 0.109, 30, 0.24, -0.133, -61, 0.205, 0.119, 39,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 16, 12.3640802442, 4, 0.152, -0.131, -46, 0.016, 0.143, 58, 0.152, 0.131, 46, 0.016, -0.142, -58,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
5, 68, 11.8358580324, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
5, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 73, 15.0500731082, 6, 0.144, -0.149, -56, 0.102, 0.15, 56, 0.18, 0.14, 53, 0.144, 0.149, 56, 0.102, -0.15, -56, 0.18, -0.14, -53,  , , ,  , , ,  , , ,  , , , 
6, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 35, 11.9101638321, 6, 0.204, -0.108, -30, 0.24, 0.133, 61, 0.205, -0.118, -39, 0.204, 0.109, 30, 0.24, -0.133, -61, 0.205, 0.119, 39,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
6, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 79, 13.9020389072, 4, 0.24, -0.118, -31, 0.237, -0.104, -19, 0.24, 0.119, 31, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 74, 11.3507081622, 6, 0.201, -0.108, -30, 0.24, 0.133, 61, 0.205, -0.118, -39, 0.201, 0.109, 30, 0.24, -0.133, -61, 0.205, 0.119, 39,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 2, 12.2738143294, 6, 0.046, -0.149, -56, 0.102, 0.15, 56, 0.18, 0.14, 53, 0.046, 0.149, 56, 0.102, -0.15, -56, 0.18, -0.14, -53,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
6, 73, 15.0500731082, 6, 0.144, -0.149, -56, 0.102, 0.15, 56, 0.18, 0.14, 53, 0.144, 0.149, 56, 0.102, -0.15, -56, 0.18, -0.14, -53,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 79, 13.9020389072, 4, 0.24, -0.118, -31, 0.237, -0.104, -19, 0.24, 0.119, 31, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
6, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 83, 15.6742809203, 4, 0.188, -0.119, -43, 0.146, -0.104, 46, 0.188, 0.119, 43, 0.146, 0.105, -46,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
7, 26, 15.5727620945, 6, 0.24, -0.118, -31, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.24, 0.119, 31, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 79, 13.9020389072, 4, 0.24, -0.118, -31, 0.237, -0.104, -19, 0.24, 0.119, 31, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 58, 12.4737452282, 6, 0.206, -0.12, -39, 0.223, -0.054, 14, 0.206, -0.109, -38, 0.206, 0.121, 39, 0.223, 0.054, -14, 0.206, 0.109, 38,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
7, 5, 15.6901940584, 4, 0.188, -0.119, -43, 0.237, -0.104, -19, 0.188, 0.119, 43, 0.237, 0.105, 19,  , , ,  , , ,  , , ,  , , ,  , , ,  , , , 
